      Time          Predicted AL
2018/139-04:49:23      -30.5
2018/139-04:59:23      -30.8
2018/139-05:09:23      -30.0
2018/139-05:19:23      -28.5
2018/139-05:29:23      -27.4
2018/139-05:39:23      -26.3
2018/139-05:49:23      -25.1
2018/139-05:59:23      -23.9
2018/139-06:09:23      -22.9
2018/139-06:19:23      -23.2
2018/139-06:29:23      -26.4
2018/139-06:39:23      -29.5
2018/139-06:49:23      -32.9
2018/139-06:59:23      -37.2
2018/139-07:09:23      -42.2
2018/139-07:19:23      -45.8
2018/139-07:29:23      -48.4
2018/139-07:39:23      -50.5
2018/139-07:49:23      -53.2
2018/139-07:59:23      -54.9
2018/139-08:09:23      -55.7
2018/139-08:19:23      -54.3
2018/139-08:29:23      -55.1
2018/139-08:39:23      -56.3
2018/139-08:49:23      -58.0
2018/139-08:59:23      -60.1
2018/139-09:09:23      -62.3
2018/139-09:19:23      -64.6
2018/139-09:29:23      -66.2
2018/139-09:39:23      -66.6
2018/139-09:49:23      -66.9
2018/139-09:59:23      -66.3
2018/139-10:09:23      -65.3
2018/139-10:19:23      -64.6
2018/139-10:29:23      -63.9
2018/139-10:39:23      -63.1
2018/139-10:49:23      -62.8
2018/139-10:59:23      -63.1
2018/139-11:09:23      -61.4
2018/139-11:19:23      -59.1
2018/139-11:29:23      -57.6
2018/139-11:39:23      -57.2
2018/139-11:49:23      -58.6
2018/139-11:59:23      -62.1
2018/139-12:09:23      -67.2
2018/139-12:19:23      -74.5
2018/139-12:29:23      -84.8
2018/139-12:39:23      -96.9
2018/139-12:49:23     -106.7
2018/139-12:59:23     -109.9
2018/139-13:09:23     -113.1
2018/139-13:19:23     -121.2
2018/139-13:29:23     -131.4
2018/139-13:39:23     -139.2
2018/139-13:49:23     -141.6
2018/139-13:59:23     -142.3
2018/139-14:09:23     -144.6
2018/139-14:19:23     -149.7
2018/139-14:29:23     -155.5
2018/139-14:39:23     -159.0
2018/139-14:49:23     -161.0
2018/139-14:59:23     -163.9
2018/139-15:09:23     -166.1
2018/139-15:19:23     -164.0
2018/139-15:29:23     -158.6
2018/139-15:39:23     -151.7
2018/139-15:49:23     -142.4
2018/139-15:59:23     -131.1
2018/139-16:09:23     -119.6
2018/139-16:19:23     -110.1
2018/139-16:29:23     -104.2
2018/139-16:39:23     -100.4
2018/139-16:49:23      -94.7
2018/139-16:59:23      -87.0
2018/139-17:09:23      -79.4
2018/139-17:19:23      -73.6
2018/139-17:29:23      -68.6
2018/139-17:39:23      -64.7
2018/139-17:49:23      -68.5
2018/139-17:59:23      -76.9
2018/139-18:09:23      -86.1
2018/139-18:19:23      -95.8
2018/139-18:29:23     -103.8
2018/139-18:39:23     -108.9
2018/139-18:49:23     -114.1
2018/139-18:59:23     -116.4
2018/139-19:09:23     -119.7
2018/139-19:19:23     -123.4
2018/139-19:29:23     -125.9
2018/139-19:39:23     -133.0
2018/139-19:49:23     -139.8
2018/139-19:59:23     -141.4
2018/139-20:09:23     -141.0
2018/139-20:19:23     -143.7
2018/139-20:29:23     -146.6
2018/139-20:39:23     -146.2
2018/139-20:49:23     -143.9
2018/139-20:59:23     -136.9
2018/139-21:09:23     -128.6
2018/139-21:19:23     -121.6
2018/139-21:29:23     -112.1
2018/139-21:39:23     -102.4
2018/139-21:49:23      -92.4
2018/139-21:59:23      -82.7
2018/139-22:09:23      -73.2
2018/139-22:19:23      -64.6
2018/139-22:29:23      -57.6
2018/139-22:39:23      -53.4
2018/139-22:49:23      -49.5
2018/139-22:59:23      -45.5
2018/139-23:09:23      -42.4
2018/139-23:19:23      -38.9
2018/139-23:29:23      -37.2
2018/139-23:39:23      -38.6
2018/139-23:49:23      -40.8
2018/139-23:59:23      -41.3
2018/140-00:09:23      -41.4
2018/140-00:19:23      -48.2
2018/140-00:29:23      -49.7
2018/140-00:39:23      -49.9
2018/140-00:49:23      -55.7
2018/140-00:59:23      -65.0
2018/140-01:09:23      -69.2
2018/140-01:19:23      -70.6
2018/140-01:29:23      -72.0
2018/140-01:39:23      -72.7
2018/140-01:49:23      -71.3
2018/140-01:59:23      -68.0
2018/140-02:09:23      -63.1
2018/140-02:19:23      -58.0
2018/140-02:29:23      -52.7
2018/140-02:39:23      -46.5
2018/140-02:49:23      -40.0
2018/140-02:59:23      -34.4
2018/140-03:09:23      -29.6
2018/140-03:19:23      -25.6
2018/140-03:29:23      -22.3
2018/140-03:39:23      -19.6
2018/140-03:49:23      -17.6
2018/140-03:59:23      -16.1
2018/140-04:09:23      -15.0
2018/140-04:19:23      -14.4
2018/140-04:29:23      -13.5
2018/140-04:39:23      -12.8
2018/140-04:49:23      -12.1
2018/140-04:59:23      -11.9
2018/140-05:09:23      -12.0
2018/140-05:19:23      -12.0
2018/140-05:29:23      -12.1
2018/140-05:39:23      -13.2
2018/140-05:49:23      -14.2
2018/140-05:59:23      -15.3
2018/140-06:09:23      -17.6
2018/140-06:19:23      -28.7
2018/140-06:29:23      -50.1
2018/140-06:39:23      -73.9
2018/140-06:49:23      -90.1
2018/140-06:59:23      -96.1
2018/140-07:09:23      -98.0
2018/140-07:19:23      -97.6
2018/140-07:29:23      -94.6
2018/140-07:39:23      -88.1
2018/140-07:49:23      -79.5
2018/140-07:59:23      -72.2
2018/140-08:09:23      -66.0
2018/140-08:19:23      -58.8
2018/140-08:29:23      -58.9
2018/140-08:39:23      -67.6
2018/140-08:49:23      -75.5
2018/140-08:59:23      -81.7
2018/140-09:09:23      -87.0
2018/140-09:19:23      -91.3
2018/140-09:29:23      -92.9
2018/140-09:39:23      -89.7
2018/140-09:49:23      -86.9
2018/140-09:59:23      -83.9
2018/140-10:09:23      -83.3
2018/140-10:19:23      -80.4
2018/140-10:29:23      -75.8
2018/140-10:39:23      -73.0
2018/140-10:49:23      -74.5
2018/140-10:59:23      -77.0
2018/140-11:09:23      -79.2
2018/140-11:19:23      -80.4
2018/140-11:29:23      -81.9
2018/140-11:39:23      -84.0
2018/140-11:49:23      -89.1
2018/140-11:59:23      -91.9
2018/140-12:09:23      -92.9
2018/140-12:19:23      -94.2
2018/140-12:29:23      -95.7
2018/140-12:39:23      -97.0
2018/140-12:49:23      -99.4
2018/140-12:59:23     -100.9
2018/140-13:09:23      -96.9
2018/140-13:19:23      -88.8
2018/140-13:29:23      -82.5
2018/140-13:39:23      -77.0
2018/140-13:49:23      -71.1
2018/140-13:59:23      -64.8
2018/140-14:09:23      -60.5
2018/140-14:19:23      -58.9
2018/140-14:29:23      -57.7
2018/140-14:39:23      -58.0
2018/140-14:49:23      -61.2
2018/140-14:59:23      -65.4
2018/140-15:09:23      -71.2
2018/140-15:19:23      -73.0
2018/140-15:29:23      -73.0
2018/140-15:39:23      -72.8
2018/140-15:49:23      -73.4
2018/140-15:59:23      -71.2
2018/140-16:09:23      -66.5
2018/140-16:19:23      -61.8
2018/140-16:29:23      -57.3
2018/140-16:39:23      -52.7
2018/140-16:49:23      -48.3
2018/140-16:59:23      -44.7
2018/140-17:09:23      -41.7
2018/140-17:19:23      -39.4
2018/140-17:29:23      -37.4
2018/140-17:39:23      -35.7
2018/140-17:49:23      -34.4
2018/140-17:59:23      -33.2
2018/140-18:09:23      -32.1
2018/140-18:19:23      -31.0
2018/140-18:29:23      -30.0
2018/140-18:39:23      -29.2
2018/140-18:49:23      -28.3
2018/140-18:59:23      -27.5
2018/140-19:09:23      -26.7
2018/140-19:19:23      -25.9
2018/140-19:29:23      -25.2
2018/140-19:39:23      -24.5
2018/140-19:49:23      -23.8
2018/140-19:59:23      -23.1
2018/140-20:09:23      -22.6
2018/140-20:19:23      -22.0
2018/140-20:29:23      -21.4
2018/140-20:39:23      -20.9
2018/140-20:49:23      -23.0
2018/140-20:59:23      -26.5
2018/140-21:09:23      -35.6
2018/140-21:19:23      -39.4
2018/140-21:29:23      -39.8
2018/140-21:39:23      -40.4
2018/140-21:49:23      -40.5
2018/140-21:59:23      -39.3
2018/140-22:09:23      -37.4
2018/140-22:19:23      -35.5
2018/140-22:29:23      -33.4
2018/140-22:39:23      -32.1
2018/140-22:49:23      -31.2
2018/140-22:59:23      -30.4
2018/140-23:09:23      -30.2
2018/140-23:19:23      -31.2
2018/140-23:29:23      -33.8
2018/140-23:39:23      -39.5
2018/140-23:49:23      -49.2
2018/140-23:59:23      -57.5
2018/141-00:09:23      -62.9
2018/141-00:19:23      -69.0
2018/141-00:29:23      -77.8
2018/141-00:39:23      -84.7
2018/141-00:49:23      -86.8
2018/141-00:59:23      -88.2
2018/141-01:09:23      -88.9
2018/141-01:19:23      -88.0
2018/141-01:29:23      -85.0
2018/141-01:39:23      -80.9
2018/141-01:49:23      -77.3
2018/141-01:59:23      -75.4
2018/141-02:09:23      -76.3
2018/141-02:19:23      -77.1
2018/141-02:29:23      -79.6
2018/141-02:39:23      -88.6
2018/141-02:49:23      -98.4
2018/141-02:59:23     -105.8
2018/141-03:09:23     -112.4
2018/141-03:19:23     -121.0
2018/141-03:29:23     -129.5
2018/141-03:39:23     -138.7
2018/141-03:49:23     -141.9
2018/141-03:59:23     -144.0
2018/141-04:09:23     -146.0
2018/141-04:19:23     -146.5
2018/141-04:29:23     -145.1
2018/141-04:39:23     -141.4
2018/141-04:49:23     -136.7
2018/141-04:59:23     -131.3
2018/141-05:09:23     -129.7
2018/141-05:19:23     -125.9
2018/141-05:29:23     -112.4
2018/141-05:39:23     -100.9
2018/141-05:49:23      -99.0
2018/141-05:59:23     -105.5
2018/141-06:09:23     -106.7
2018/141-06:19:23     -105.7
2018/141-06:29:23     -105.5
2018/141-06:39:23     -105.4
2018/141-06:49:23     -103.4
2018/141-06:59:23      -98.5
2018/141-07:09:23      -95.1
2018/141-07:19:23      -90.5
2018/141-07:29:23      -85.3
2018/141-07:39:23      -80.5
2018/141-07:49:23      -76.6
2018/141-07:59:23      -70.2
2018/141-08:09:23      -65.7
2018/141-08:19:23      -64.1
2018/141-08:29:23      -63.9
2018/141-08:39:23      -63.7
2018/141-08:49:23      -63.6
2018/141-08:59:23      -63.3
2018/141-09:09:23      -63.0
2018/141-09:19:23      -62.7
2018/141-09:29:23      -70.1
2018/141-09:39:23      -73.0
2018/141-09:49:23      -63.1
2018/141-09:59:23      -63.6
2018/141-10:09:23      -63.3
2018/141-10:19:23      -62.5
2018/141-10:29:23      -61.3
2018/141-10:39:23      -60.1
2018/141-10:49:23      -70.3
2018/141-10:59:23      -78.6
2018/141-11:09:23      -84.2
2018/141-11:19:23      -85.3
2018/141-11:29:23      -88.8
2018/141-11:39:23     -107.7
2018/141-11:49:23     -120.5
2018/141-11:59:23     -132.2
2018/141-12:09:23     -142.3
2018/141-12:19:23     -150.3
2018/141-12:29:23     -157.9
2018/141-12:39:23     -165.3
2018/141-12:49:23     -168.1
2018/141-12:59:23     -170.7
2018/141-13:09:23     -173.2
2018/141-13:19:23     -174.6
2018/141-13:29:23     -176.1
2018/141-13:39:23     -178.2
2018/141-13:49:23     -177.6
2018/141-13:59:23     -174.2
2018/141-14:09:23     -168.8
2018/141-14:19:23     -169.2
2018/141-14:29:23     -169.0
2018/141-14:39:23     -170.3
2018/141-14:49:23     -166.4
2018/141-14:59:23     -160.0
2018/141-15:09:23     -157.0
2018/141-15:19:23     -152.8
2018/141-15:29:23     -146.7
2018/141-15:39:23     -139.1
2018/141-15:49:23     -131.2
2018/141-15:59:23     -125.8
2018/141-16:09:23     -123.1
2018/141-16:19:23     -122.6
2018/141-16:29:23     -124.7
2018/141-16:39:23     -127.4
2018/141-16:49:23     -130.0
2018/141-16:59:23     -132.3
2018/141-17:09:23     -135.5
2018/141-17:19:23     -135.8
2018/141-17:29:23     -132.4
2018/141-17:39:23     -130.1
2018/141-17:49:23     -130.8
2018/141-17:59:23     -133.4
2018/141-18:09:23     -137.7
2018/141-18:19:23     -141.1
2018/141-18:29:23     -145.9
2018/141-18:39:23     -151.1
2018/141-18:49:23     -152.6
2018/141-18:59:23     -157.1
2018/141-19:09:23     -165.3
2018/141-19:19:23     -162.6
2018/141-19:29:23     -157.3
2018/141-19:39:23     -159.8
2018/141-19:49:23     -150.4
2018/141-19:59:23     -156.4
2018/141-20:09:23     -193.2
2018/141-20:19:23     -216.7
2018/141-20:29:23     -227.0
2018/141-20:39:23     -230.5
2018/141-20:49:23     -233.3
2018/141-20:59:23     -228.8
2018/141-21:09:23     -217.5
2018/141-21:19:23     -201.9
2018/141-21:29:23     -184.2
2018/141-21:39:23     -163.9
2018/141-21:49:23     -145.7
2018/141-21:59:23     -128.4
2018/141-22:09:23     -112.8
2018/141-22:19:23     -102.3
2018/141-22:29:23      -97.3
2018/141-22:39:23      -92.9
2018/141-22:49:23      -88.6
2018/141-22:59:23      -84.9
2018/141-23:09:23      -81.5
2018/141-23:19:23      -77.4
2018/141-23:29:23      -73.7
2018/141-23:39:23      -70.4
2018/141-23:49:23      -67.1
2018/141-23:59:23      -63.7
2018/142-00:09:23      -60.5
2018/142-00:19:23      -57.6
2018/142-00:29:23      -55.0
2018/142-00:39:23      -52.9
2018/142-00:49:23      -51.3
2018/142-00:59:23      -50.2
2018/142-01:09:23      -49.3
2018/142-01:19:23      -47.3
2018/142-01:29:23      -45.1
2018/142-01:39:23      -42.8
2018/142-01:49:23      -40.2
2018/142-01:59:23      -37.3
2018/142-02:09:23      -34.7
2018/142-02:19:23      -31.9
2018/142-02:29:23      -29.8
2018/142-02:39:23      -28.9
2018/142-02:49:23      -28.7
2018/142-02:59:23      -28.9
2018/142-03:09:23      -29.6
2018/142-03:19:23      -30.7
2018/142-03:29:23      -31.7
2018/142-03:39:23      -32.2
2018/142-03:49:23      -32.0
2018/142-03:59:23      -31.3
2018/142-04:09:23      -30.7
2018/142-04:19:23      -32.4
2018/142-04:29:23      -38.7
2018/142-04:39:23      -48.5
2018/142-04:49:23      -60.1
2018/142-04:59:23      -71.8
2018/142-05:09:23      -82.1
2018/142-05:19:23      -91.8
2018/142-05:29:23     -102.2
2018/142-05:39:23     -111.8
2018/142-05:49:23     -119.2
2018/142-05:59:23     -124.7
2018/142-06:09:23     -128.2
2018/142-06:19:23     -132.6
2018/142-06:29:23     -137.4
2018/142-06:39:23     -140.7
2018/142-06:49:23     -142.4
2018/142-06:59:23     -143.7
2018/142-07:09:23     -145.3
2018/142-07:19:23     -146.1
2018/142-07:29:23     -144.6
2018/142-07:39:23     -140.0
2018/142-07:49:23     -135.4
2018/142-07:59:23     -131.7
2018/142-08:09:23     -128.0
2018/142-08:19:23     -124.3
2018/142-08:29:23     -120.4
2018/142-08:39:23     -116.6
2018/142-08:49:23     -110.2
2018/142-08:59:23     -101.1
2018/142-09:09:23      -92.7
2018/142-09:19:23      -85.7
2018/142-09:29:23      -79.5
2018/142-09:39:23      -73.2
2018/142-09:49:23      -68.3
2018/142-09:59:23      -64.9
2018/142-10:09:23      -63.2
2018/142-10:19:23      -62.5
2018/142-10:29:23      -61.5
2018/142-10:39:23      -60.2
2018/142-10:49:23      -59.6
2018/142-10:59:23      -58.4
2018/142-11:09:23      -56.1
2018/142-11:19:23      -53.2
2018/142-11:29:23      -50.2
2018/142-11:39:23      -46.9
2018/142-11:49:23      -43.5
2018/142-11:59:23      -40.1
2018/142-12:09:23      -36.9
2018/142-12:19:23      -34.3
2018/142-12:29:23      -32.1
2018/142-12:39:23      -30.4
2018/142-12:49:23      -29.8
2018/142-12:59:23      -30.4
2018/142-13:09:23      -30.9
2018/142-13:19:23      -32.1
2018/142-13:29:23      -33.9
2018/142-13:39:23      -37.9
2018/142-13:49:23      -48.7
2018/142-13:59:23      -64.7
2018/142-14:09:23      -76.5
2018/142-14:19:23      -82.9
2018/142-14:29:23      -86.8
2018/142-14:39:23      -91.0
2018/142-14:49:23      -95.3
2018/142-14:59:23      -98.9
2018/142-15:09:23      -97.3
2018/142-15:19:23      -92.6
2018/142-15:29:23      -88.6
2018/142-15:39:23      -83.9
2018/142-15:49:23      -78.1
2018/142-15:59:23      -73.2
2018/142-16:09:23      -73.2
2018/142-16:19:23      -80.0
2018/142-16:29:23      -84.2
2018/142-16:39:23      -81.9
2018/142-16:49:23      -80.3
2018/142-16:59:23      -79.6
2018/142-17:09:23      -76.8
2018/142-17:19:23      -72.6
2018/142-17:29:23      -68.1
2018/142-17:39:23      -63.1
2018/142-17:49:23      -57.7
2018/142-17:59:23      -52.6
2018/142-18:09:23      -47.9
2018/142-18:19:23      -44.3
2018/142-18:29:23      -45.9
2018/142-18:39:23      -54.7
2018/142-18:49:23      -64.8
2018/142-18:59:23      -87.3
2018/142-19:09:23      -96.5
2018/142-19:19:23      -98.7
2018/142-19:29:23      -99.9
2018/142-19:39:23     -102.6
2018/142-19:49:23     -100.8
2018/142-19:59:23      -93.3
2018/142-20:09:23      -84.5
2018/142-20:19:23      -75.5
2018/142-20:29:23      -66.8
2018/142-20:39:23      -58.2
2018/142-20:49:23      -50.8
2018/142-20:59:23      -44.5
2018/142-21:09:23      -39.3
2018/142-21:19:23      -35.2
2018/142-21:29:23      -31.7
2018/142-21:39:23      -28.9
2018/142-21:49:23      -26.6
2018/142-21:59:23      -24.7
2018/142-22:09:23      -23.1
2018/142-22:19:23      -21.6
2018/142-22:29:23      -20.5
2018/142-22:39:23      -29.3
2018/142-22:49:23      -48.6
2018/142-22:59:23      -70.3
2018/142-23:09:23     -102.0
2018/142-23:19:23     -113.1
2018/142-23:29:23     -109.1
2018/142-23:39:23     -108.1
2018/142-23:49:23     -107.5
2018/142-23:59:23     -100.2
2018/143-00:09:23      -89.7
2018/143-00:19:23      -79.2
2018/143-00:29:23      -68.5
2018/143-00:39:23      -58.1
2018/143-00:49:23      -48.5
2018/143-00:59:23      -40.6
2018/143-01:09:23      -34.7
2018/143-01:19:23      -33.5
2018/143-01:29:23      -42.5
2018/143-01:39:23      -54.0
2018/143-01:49:23      -65.2
2018/143-01:59:23      -74.1
2018/143-02:09:23      -80.5
2018/143-02:19:23      -84.9
2018/143-02:29:23      -90.3
2018/143-02:39:23      -99.0
2018/143-02:49:23     -106.0
2018/143-02:59:23     -107.8
2018/143-03:09:23     -106.5
2018/143-03:19:23     -105.5
2018/143-03:29:23     -104.9
2018/143-03:39:23     -100.9
2018/143-03:49:23     -100.3
2018/143-03:59:23     -110.9
2018/143-04:09:23     -127.1
2018/143-04:19:23     -142.5
2018/143-04:29:23     -163.5
2018/143-04:39:23     -195.3
2018/143-04:49:23     -232.9
2018/143-04:59:23     -272.8
2018/143-05:09:23     -308.9
2018/143-05:19:23     -341.7
2018/143-05:29:23     -376.2
2018/143-05:39:23     -394.2
2018/143-05:49:23     -379.5
2018/143-05:59:23     -341.7
2018/143-06:09:23     -330.9
2018/143-06:19:23     -346.4
2018/143-06:29:23     -355.5
2018/143-06:39:23     -374.1
2018/143-06:49:23     -360.5
2018/143-06:59:23     -322.9
2018/143-07:09:23     -332.9
2018/143-07:19:23     -338.1
2018/143-07:29:23     -288.5
2018/143-07:39:23     -239.7
2018/143-07:49:23     -212.2
2018/143-07:59:23     -187.6
2018/143-08:09:23     -154.6
2018/143-08:19:23     -126.9
2018/143-08:29:23     -106.6
2018/143-08:39:23      -92.0
2018/143-08:49:23      -80.2
2018/143-08:59:23      -72.2
2018/143-09:09:23      -89.4
2018/143-09:19:23     -132.8
2018/143-09:29:23     -174.5
2018/143-09:39:23     -172.2
2018/143-09:49:23     -162.9
2018/143-09:59:23     -169.1
2018/143-10:09:23     -172.0
2018/143-10:19:23     -159.5
2018/143-10:29:23     -161.5
2018/143-10:39:23     -174.7
2018/143-10:49:23     -199.3
2018/143-10:59:23     -238.6
2018/143-11:09:23     -275.7
2018/143-11:19:23     -261.9
2018/143-11:29:23     -250.0
2018/143-11:39:23     -243.4
2018/143-11:49:23     -232.8
2018/143-11:59:23     -206.3
2018/143-12:09:23     -180.6
2018/143-12:19:23     -157.0
2018/143-12:29:23     -135.7
2018/143-12:39:23     -117.6
2018/143-12:49:23     -103.5
2018/143-12:59:23      -91.2
2018/143-13:09:23      -81.3
2018/143-13:19:23      -74.8
2018/143-13:29:23      -74.1
2018/143-13:39:23      -83.9
2018/143-13:49:23      -97.7
2018/143-13:59:23     -102.4
2018/143-14:09:23     -100.8
2018/143-14:19:23     -107.1
2018/143-14:29:23     -114.8
2018/143-14:39:23     -130.7
2018/143-14:49:23     -152.1
2018/143-14:59:23     -140.7
2018/143-15:09:23     -129.4
2018/143-15:19:23     -122.6
2018/143-15:29:23     -118.2
2018/143-15:39:23     -106.1
2018/143-15:49:23      -98.2
2018/143-15:59:23      -90.4
2018/143-16:09:23      -79.9
2018/143-16:19:23      -73.9
2018/143-16:29:23      -65.6
2018/143-16:39:23      -59.1
2018/143-16:49:23      -54.3
2018/143-16:59:23      -54.9
2018/143-17:09:23      -57.4
2018/143-17:19:23      -56.8
2018/143-17:29:23      -54.8
2018/143-17:39:23      -52.7
2018/143-17:49:23      -51.2
2018/143-17:59:23      -49.5
2018/143-18:09:23      -49.5
2018/143-18:19:23      -48.4
2018/143-18:29:23      -48.2
2018/143-18:39:23      -48.8
2018/143-18:49:23      -51.4
2018/143-18:59:23      -53.9
2018/143-19:09:23      -56.6
2018/143-19:19:23      -58.4
2018/143-19:29:23      -55.8
2018/143-19:39:23      -52.5
2018/143-19:49:23      -50.4
2018/143-19:59:23      -49.6
2018/143-20:09:23      -47.2
2018/143-20:19:23      -44.5
2018/143-20:29:23      -41.8
2018/143-20:39:23      -40.0
2018/143-20:49:23      -39.2
2018/143-20:59:23      -41.7
2018/143-21:09:23      -47.4
2018/143-21:19:23      -47.6
2018/143-21:29:23      -44.9
2018/143-21:39:23      -43.7
2018/143-21:49:23      -44.4
2018/143-21:59:23      -47.4
2018/143-22:09:23      -56.5
2018/143-22:19:23      -62.8
2018/143-22:29:23      -60.6
2018/143-22:39:23      -59.0
2018/143-22:49:23      -59.8
2018/143-22:59:23      -67.2
2018/143-23:09:23      -83.6
2018/143-23:19:23      -96.8
2018/143-23:29:23     -100.2
2018/143-23:39:23      -96.0
2018/143-23:49:23      -96.6
2018/143-23:59:23      -96.6
2018/144-00:09:23      -95.9
2018/144-00:19:23     -103.5
2018/144-00:29:23     -105.6
2018/144-00:39:23     -106.3
2018/144-00:49:23     -107.6
2018/144-00:59:23     -111.1
2018/144-01:09:23     -113.5
2018/144-01:19:23     -115.7
2018/144-01:29:23     -117.6
2018/144-01:39:23     -119.1
2018/144-01:49:23     -120.2
2018/144-01:59:23     -120.8
2018/144-02:09:23     -121.0
2018/144-02:19:23     -120.9
2018/144-02:29:23     -120.6
2018/144-02:39:23     -120.2
2018/144-02:49:23     -119.6
2018/144-02:59:23     -118.9
2018/144-03:09:23     -118.1
2018/144-03:19:23     -117.3
2018/144-03:29:23     -116.3
2018/144-03:39:23     -105.6
2018/144-03:49:23      -96.5
2018/144-03:59:23      -88.1
2018/144-04:09:23      -81.2
2018/144-04:19:23      -73.5
2018/144-04:29:23      -69.2
2018/144-04:39:23      -63.2
2018/144-04:49:23      -58.8
2018/144-04:59:23      -57.5
2018/144-05:09:23      -62.6
2018/144-05:19:23      -61.2
2018/144-05:29:23      -58.6
2018/144-05:39:23      -56.5
2018/144-05:49:23      -54.4
2018/144-05:59:23      -51.5
2018/144-06:09:23      -49.8
2018/144-06:19:23      -47.3
2018/144-06:29:23      -45.2
2018/144-06:39:23      -55.2
2018/144-06:49:23      -52.9
2018/144-06:59:23      -49.6
2018/144-07:09:23      -47.1
2018/144-07:19:23      -47.5
2018/144-07:29:23      -46.0
2018/144-07:39:23      -44.9
2018/144-07:49:23      -44.1
2018/144-07:59:23      -45.6
2018/144-08:09:23      -48.1
2018/144-08:19:23      -54.2
2018/144-08:29:23      -61.1
2018/144-08:39:23      -65.1
2018/144-08:49:23      -65.1
2018/144-08:59:23      -65.4
2018/144-09:09:23      -66.4
2018/144-09:19:23      -68.0
2018/144-09:29:23      -72.5
2018/144-09:39:23      -83.1
2018/144-09:49:23      -88.9
2018/144-09:59:23      -93.5
2018/144-10:09:23      -95.7
2018/144-10:19:23      -99.5
2018/144-10:29:23      -95.6
2018/144-10:39:23      -91.9
2018/144-10:49:23      -88.0
2018/144-10:59:23      -85.3
2018/144-11:09:23      -81.2
2018/144-11:19:23      -76.8
2018/144-11:29:23      -74.0
2018/144-11:39:23      -75.9
2018/144-11:49:23      -73.4
2018/144-11:59:23      -69.4
2018/144-12:09:23      -66.3
2018/144-12:19:23      -67.5
2018/144-12:29:23      -65.7
2018/144-12:39:23      -62.3
2018/144-12:49:23      -58.6
2018/144-12:59:23      -57.0
2018/144-13:09:23      -59.6
2018/144-13:19:23      -58.3
2018/144-13:29:23      -55.3
2018/144-13:39:23      -53.0
2018/144-13:49:23      -51.8
2018/144-13:59:23      -49.7
2018/144-14:09:23      -47.2
2018/144-14:19:23      -45.3
2018/144-14:29:23      -45.2
2018/144-14:39:23      -45.3
2018/144-14:49:23      -43.8
2018/144-14:59:23      -42.3
2018/144-15:09:23      -41.0
2018/144-15:19:23      -39.8
2018/144-15:29:23      -38.4
2018/144-15:39:23      -37.0
2018/144-15:49:23      -35.9
2018/144-15:59:23      -35.5
2018/144-16:09:23      -37.6
2018/144-16:19:23      -38.9
2018/144-16:29:23      -40.1
2018/144-16:39:23      -42.2
2018/144-16:49:23      -44.8
2018/144-16:59:23      -46.5
2018/144-17:09:23      -46.8
2018/144-17:19:23      -46.3
2018/144-17:29:23      -44.9
2018/144-17:39:23      -43.4
2018/144-17:49:23      -41.7
2018/144-17:59:23      -39.8
2018/144-18:09:23      -37.8
2018/144-18:19:23      -36.1
2018/144-18:29:23      -34.6
2018/144-18:39:23      -33.1
2018/144-18:49:23      -31.9
2018/144-18:59:23      -30.9
2018/144-19:09:23      -30.3
2018/144-19:19:23      -29.8
2018/144-19:29:23      -28.9
2018/144-19:39:23      -28.0
2018/144-19:49:23      -27.2
2018/144-19:59:23      -26.5
2018/144-20:09:23      -25.7
2018/144-20:19:23      -25.0
2018/144-20:29:23      -24.3
2018/144-20:39:23      -23.7
2018/144-20:49:23      -23.2
2018/144-20:59:23      -22.7
2018/144-21:09:23      -22.3
2018/144-21:19:23      -21.9
2018/144-21:29:23      -21.7
2018/144-21:39:23      -21.6
2018/144-21:49:23      -22.3
2018/144-21:59:23      -26.6
2018/144-22:09:23      -31.1
2018/144-22:19:23      -34.6
2018/144-22:29:23      -36.3
2018/144-22:39:23      -36.3
2018/144-22:49:23      -36.7
2018/144-22:59:23      -37.2
2018/144-23:09:23      -37.6
2018/144-23:19:23      -37.9
2018/144-23:29:23      -37.6
2018/144-23:39:23      -37.1
2018/144-23:49:23      -37.0
2018/144-23:59:23      -36.7
2018/145-00:09:23      -35.6
2018/145-00:19:23      -34.4
2018/145-00:29:23      -34.0
2018/145-00:39:23      -39.0
2018/145-00:49:23      -51.5
2018/145-00:59:23      -66.5
2018/145-01:09:23      -80.3
2018/145-01:19:23      -88.4
2018/145-01:29:23      -95.2
2018/145-01:39:23      -99.7
2018/145-01:49:23     -101.1
2018/145-01:59:23      -99.2
2018/145-02:09:23      -96.0
2018/145-02:19:23      -92.0
2018/145-02:29:23      -86.9
2018/145-02:39:23      -81.2
2018/145-02:49:23      -77.1
2018/145-02:59:23      -75.9
2018/145-03:09:23      -75.8
2018/145-03:19:23      -69.3
2018/145-03:29:23      -62.7
2018/145-03:39:23      -58.0
2018/145-03:49:23      -54.9
2018/145-03:59:23      -51.3
2018/145-04:09:23      -46.6
2018/145-04:19:23      -41.9
2018/145-04:29:23      -39.7
2018/145-04:39:23      -38.4
2018/145-04:49:23      -37.7
2018/145-04:59:23      -36.5
2018/145-05:09:23      -34.9
2018/145-05:19:23      -33.7
2018/145-05:29:23      -33.1
2018/145-05:39:23      -31.8
2018/145-05:49:23      -30.3
2018/145-05:59:23      -29.4
2018/145-06:09:23      -28.9
2018/145-06:19:23      -29.2
