      Time          Predicted AL
2018/231-04:59:23     -121.9
2018/231-05:09:23     -143.4
2018/231-05:19:23     -166.2
2018/231-05:29:23     -185.8
2018/231-05:39:23     -185.3
2018/231-05:49:23     -185.3
2018/231-05:59:23     -201.6
2018/231-06:09:23     -207.9
2018/231-06:19:23     -201.0
2018/231-06:29:23     -193.7
2018/231-06:39:23     -189.5
2018/231-06:49:23     -178.2
2018/231-06:59:23     -159.8
2018/231-07:09:23     -146.9
2018/231-07:19:23     -154.4
2018/231-07:29:23     -165.6
2018/231-07:39:23     -164.0
2018/231-07:49:23     -155.5
2018/231-07:59:23     -149.4
2018/231-08:09:23     -144.7
2018/231-08:19:23     -133.9
2018/231-08:29:23     -120.3
2018/231-08:39:23     -111.1
2018/231-08:49:23     -105.8
2018/231-08:59:23      -95.3
2018/231-09:09:23      -84.1
2018/231-09:19:23      -75.4
2018/231-09:29:23      -71.0
2018/231-09:39:23      -66.6
2018/231-09:49:23      -60.5
2018/231-09:59:23      -55.4
2018/231-10:09:23      -51.5
2018/231-10:19:23      -48.4
2018/231-10:29:23      -45.6
2018/231-10:39:23      -43.5
2018/231-10:49:23      -42.6
2018/231-10:59:23      -43.0
2018/231-11:09:23      -42.9
2018/231-11:19:23      -43.1
2018/231-11:29:23      -43.7
2018/231-11:39:23      -46.7
2018/231-11:49:23      -50.2
2018/231-11:59:23      -53.7
2018/231-12:09:23      -57.0
2018/231-12:19:23      -60.6
2018/231-12:29:23      -62.0
2018/231-12:39:23      -60.6
2018/231-12:49:23      -58.5
2018/231-12:59:23      -56.3
2018/231-13:09:23      -54.0
2018/231-13:19:23      -53.7
2018/231-13:29:23      -56.5
2018/231-13:39:23      -69.4
2018/231-13:49:23      -81.6
2018/231-13:59:23      -87.0
2018/231-14:09:23      -83.1
2018/231-14:19:23      -79.9
2018/231-14:29:23      -77.2
2018/231-14:39:23      -73.4
2018/231-14:49:23      -68.0
2018/231-14:59:23      -62.0
2018/231-15:09:23      -56.1
2018/231-15:19:23      -50.6
2018/231-15:29:23      -45.7
2018/231-15:39:23      -43.4
2018/231-15:49:23      -46.3
2018/231-15:59:23      -55.5
2018/231-16:09:23      -70.9
2018/231-16:19:23      -84.1
2018/231-16:29:23      -94.7
2018/231-16:39:23     -102.2
2018/231-16:49:23     -114.2
2018/231-16:59:23     -131.6
2018/231-17:09:23     -150.0
2018/231-17:19:23     -170.2
2018/231-17:29:23     -185.8
2018/231-17:39:23     -212.2
2018/231-17:49:23     -256.4
2018/231-17:59:23     -261.3
2018/231-18:09:23     -228.6
2018/231-18:19:23     -205.6
2018/231-18:29:23     -193.9
2018/231-18:39:23     -171.2
2018/231-18:49:23     -144.1
2018/231-18:59:23     -120.8
2018/231-19:09:23     -101.0
2018/231-19:19:23      -84.4
2018/231-19:29:23      -70.6
2018/231-19:39:23      -59.8
2018/231-19:49:23      -51.7
2018/231-19:59:23      -45.6
2018/231-20:09:23      -41.1
2018/231-20:19:23      -37.5
2018/231-20:29:23      -34.6
2018/231-20:39:23      -32.4
2018/231-20:49:23      -31.6
2018/231-20:59:23      -31.8
2018/231-21:09:23      -34.1
2018/231-21:19:23      -42.3
2018/231-21:29:23      -52.4
2018/231-21:39:23      -61.8
2018/231-21:49:23     -100.9
2018/231-21:59:23     -119.4
2018/231-22:09:23     -122.6
2018/231-22:19:23     -149.6
2018/231-22:29:23     -175.4
2018/231-22:39:23     -171.4
2018/231-22:49:23     -169.0
2018/231-22:59:23     -188.6
2018/231-23:09:23     -198.8
2018/231-23:19:23     -193.3
2018/231-23:29:23     -189.6
2018/231-23:39:23     -204.2
2018/231-23:49:23     -227.6
2018/231-23:59:23     -242.6
2018/232-00:09:23     -255.0
2018/232-00:19:23     -287.5
2018/232-00:29:23     -321.6
2018/232-00:39:23     -326.7
2018/232-00:49:23     -328.0
2018/232-00:59:23     -339.8
2018/232-01:09:23     -347.3
2018/232-01:19:23     -341.2
2018/232-01:29:23     -333.0
2018/232-01:39:23     -335.4
2018/232-01:49:23     -340.6
2018/232-01:59:23     -347.0
2018/232-02:09:23     -347.1
2018/232-02:19:23     -351.5
2018/232-02:29:23     -357.9
2018/232-02:39:23     -367.8
2018/232-02:49:23     -379.1
2018/232-02:59:23     -382.8
2018/232-03:09:23     -382.6
2018/232-03:19:23     -415.3
2018/232-03:29:23     -425.8
2018/232-03:39:23     -382.3
2018/232-03:49:23     -379.9
2018/232-03:59:23     -341.0
2018/232-04:09:23     -296.8
2018/232-04:19:23     -243.6
2018/232-04:29:23     -208.2
2018/232-04:39:23     -168.5
2018/232-04:49:23     -137.7
2018/232-04:59:23     -112.7
2018/232-05:09:23      -92.6
2018/232-05:19:23      -78.0
2018/232-05:29:23      -68.9
2018/232-05:39:23      -60.9
2018/232-05:49:23      -57.2
2018/232-05:59:23      -54.2
2018/232-06:09:23      -52.9
2018/232-06:19:23      -53.3
2018/232-06:29:23      -51.7
2018/232-06:39:23      -62.7
2018/232-06:49:23      -89.5
2018/232-06:59:23      -87.7
2018/232-07:09:23      -78.9
2018/232-07:19:23      -74.7
2018/232-07:29:23      -76.1
2018/232-07:39:23      -70.4
2018/232-07:49:23      -64.9
2018/232-07:59:23      -62.1
2018/232-08:09:23      -61.6
2018/232-08:19:23      -60.2
2018/232-08:29:23      -58.1
2018/232-08:39:23      -56.3
2018/232-08:49:23      -55.5
2018/232-08:59:23      -55.4
2018/232-09:09:23      -55.1
2018/232-09:19:23      -55.5
2018/232-09:29:23      -54.5
2018/232-09:39:23      -53.8
2018/232-09:49:23      -53.3
2018/232-09:59:23      -53.4
2018/232-10:09:23      -54.0
2018/232-10:19:23      -56.7
2018/232-10:29:23      -60.0
2018/232-10:39:23      -67.3
2018/232-10:49:23      -73.0
2018/232-10:59:23      -78.5
2018/232-11:09:23      -79.0
2018/232-11:19:23      -76.2
2018/232-11:29:23      -73.3
2018/232-11:39:23      -70.8
2018/232-11:49:23      -67.6
2018/232-11:59:23      -64.3
2018/232-12:09:23      -61.9
2018/232-12:19:23      -60.0
2018/232-12:29:23      -67.6
2018/232-12:39:23      -65.7
2018/232-12:49:23      -66.6
2018/232-12:59:23      -72.9
2018/232-13:09:23      -71.7
2018/232-13:19:23      -66.3
2018/232-13:29:23      -61.9
2018/232-13:39:23      -59.0
2018/232-13:49:23      -55.2
2018/232-13:59:23      -87.8
2018/232-14:09:23     -124.6
2018/232-14:19:23     -111.2
2018/232-14:29:23      -98.5
2018/232-14:39:23      -98.3
2018/232-14:49:23     -107.0
2018/232-14:59:23     -111.0
2018/232-15:09:23     -125.2
2018/232-15:19:23     -158.9
2018/232-15:29:23     -207.1
2018/232-15:39:23     -246.6
2018/232-15:49:23     -272.4
2018/232-15:59:23     -319.4
2018/232-16:09:23     -380.9
2018/232-16:19:23     -402.9
2018/232-16:29:23     -369.7
2018/232-16:39:23     -376.0
2018/232-16:49:23     -398.6
2018/232-16:59:23     -402.5
2018/232-17:09:23     -388.7
2018/232-17:19:23     -383.4
2018/232-17:29:23     -381.9
2018/232-17:39:23     -347.0
2018/232-17:49:23     -282.5
2018/232-17:59:23     -238.7
2018/232-18:09:23     -271.3
2018/232-18:19:23     -295.7
2018/232-18:29:23     -352.0
2018/232-18:39:23     -407.7
2018/232-18:49:23     -452.0
2018/232-18:59:23     -491.3
2018/232-19:09:23     -520.3
2018/232-19:19:23     -537.5
2018/232-19:29:23     -539.8
2018/232-19:39:23     -519.3
2018/232-19:49:23     -476.6
2018/232-19:59:23     -416.8
2018/232-20:09:23     -350.5
2018/232-20:19:23     -294.2
2018/232-20:29:23     -241.0
2018/232-20:39:23     -197.7
2018/232-20:49:23     -179.5
2018/232-20:59:23     -195.3
2018/232-21:09:23     -204.4
2018/232-21:19:23     -208.1
2018/232-21:29:23     -205.1
2018/232-21:39:23     -220.1
2018/232-21:49:23     -271.9
2018/232-21:59:23     -299.7
2018/232-22:09:23     -282.8
2018/232-22:19:23     -276.9
2018/232-22:29:23     -264.8
2018/232-22:39:23     -257.3
2018/232-22:49:23     -234.8
2018/232-22:59:23     -202.6
2018/232-23:09:23     -173.2
2018/232-23:19:23     -152.7
2018/232-23:29:23     -145.1
2018/232-23:39:23     -183.0
2018/232-23:49:23     -232.4
2018/232-23:59:23     -298.4
2018/233-00:09:23     -368.1
2018/233-00:19:23     -417.5
2018/233-00:29:23     -428.1
2018/233-00:39:23     -393.9
2018/233-00:49:23     -375.3
2018/233-00:59:23     -357.2
2018/233-01:09:23     -320.5
2018/233-01:19:23     -269.0
2018/233-01:29:23     -225.5
2018/233-01:39:23     -190.3
2018/233-01:49:23     -162.1
2018/233-01:59:23     -140.4
2018/233-02:09:23     -123.6
2018/233-02:19:23     -110.4
2018/233-02:29:23      -99.5
2018/233-02:39:23      -90.4
2018/233-02:49:23      -82.5
2018/233-02:59:23      -75.4
2018/233-03:09:23      -69.1
2018/233-03:19:23      -63.7
2018/233-03:29:23      -59.4
2018/233-03:39:23      -56.5
2018/233-03:49:23      -55.2
2018/233-03:59:23      -54.6
2018/233-04:09:23      -55.9
2018/233-04:19:23      -68.1
2018/233-04:29:23      -80.8
2018/233-04:39:23      -94.2
2018/233-04:49:23     -114.1
2018/233-04:59:23     -135.2
2018/233-05:09:23     -149.1
2018/233-05:19:23     -151.4
2018/233-05:29:23     -144.0
2018/233-05:39:23     -132.3
2018/233-05:49:23     -120.3
2018/233-05:59:23     -108.0
2018/233-06:09:23      -95.6
2018/233-06:19:23      -83.9
2018/233-06:29:23      -74.1
2018/233-06:39:23      -66.0
2018/233-06:49:23      -59.3
2018/233-06:59:23      -54.7
2018/233-07:09:23      -53.9
2018/233-07:19:23      -56.0
2018/233-07:29:23      -53.4
2018/233-07:39:23      -50.8
2018/233-07:49:23      -52.1
2018/233-07:59:23      -82.0
2018/233-08:09:23     -107.0
2018/233-08:19:23     -121.0
2018/233-08:29:23     -126.4
2018/233-08:39:23     -148.6
2018/233-08:49:23     -206.8
2018/233-08:59:23     -239.3
2018/233-09:09:23     -241.2
2018/233-09:19:23     -212.7
2018/233-09:29:23     -204.7
2018/233-09:39:23     -192.7
2018/233-09:49:23     -193.1
2018/233-09:59:23     -165.5
2018/233-10:09:23     -144.6
2018/233-10:19:23     -151.5
2018/233-10:29:23     -142.6
2018/233-10:39:23     -122.8
2018/233-10:49:23     -107.8
2018/233-10:59:23     -101.9
2018/233-11:09:23      -93.3
2018/233-11:19:23      -84.8
2018/233-11:29:23      -77.9
2018/233-11:39:23      -71.6
2018/233-11:49:23      -66.0
2018/233-11:59:23      -61.4
2018/233-12:09:23      -69.7
2018/233-12:19:23      -70.4
2018/233-12:29:23      -71.3
2018/233-12:39:23      -77.6
2018/233-12:49:23      -83.2
2018/233-12:59:23      -82.5
2018/233-13:09:23      -80.1
2018/233-13:19:23      -77.6
2018/233-13:29:23      -74.4
2018/233-13:39:23      -71.6
2018/233-13:49:23      -67.3
2018/233-13:59:23      -61.8
2018/233-14:09:23      -56.9
2018/233-14:19:23      -66.6
2018/233-14:29:23     -102.1
2018/233-14:39:23     -141.5
2018/233-14:49:23     -172.9
2018/233-14:59:23     -179.6
2018/233-15:09:23     -176.4
2018/233-15:19:23     -182.2
2018/233-15:29:23     -182.0
2018/233-15:39:23     -187.2
2018/233-15:49:23     -196.9
2018/233-15:59:23     -191.9
2018/233-16:09:23     -173.5
2018/233-16:19:23     -155.9
2018/233-16:29:23     -139.8
2018/233-16:39:23     -122.9
2018/233-16:49:23     -106.5
2018/233-16:59:23      -92.1
2018/233-17:09:23      -79.4
2018/233-17:19:23      -68.9
2018/233-17:29:23      -59.9
2018/233-17:39:23      -52.6
2018/233-17:49:23      -46.8
2018/233-17:59:23      -42.4
2018/233-18:09:23      -39.1
2018/233-18:19:23      -36.4
2018/233-18:29:23      -34.2
2018/233-18:39:23      -32.2
2018/233-18:49:23      -30.4
2018/233-18:59:23      -28.9
2018/233-19:09:23      -27.5
2018/233-19:19:23      -26.3
2018/233-19:29:23      -25.4
2018/233-19:39:23      -25.0
2018/233-19:49:23      -24.2
2018/233-19:59:23      -23.5
2018/233-20:09:23      -22.8
2018/233-20:19:23      -22.3
2018/233-20:29:23      -21.9
2018/233-20:39:23      -21.5
2018/233-20:49:23      -21.2
2018/233-20:59:23      -21.0
2018/233-21:09:23      -20.9
2018/233-21:19:23      -20.8
2018/233-21:29:23      -20.9
2018/233-21:39:23      -21.3
2018/233-21:49:23      -21.7
2018/233-21:59:23      -22.4
2018/233-22:09:23      -23.3
2018/233-22:19:23      -24.0
2018/233-22:29:23      -24.8
2018/233-22:39:23      -25.8
2018/233-22:49:23      -28.8
2018/233-22:59:23      -38.2
2018/233-23:09:23      -51.0
2018/233-23:19:23      -53.2
2018/233-23:29:23      -57.7
2018/233-23:39:23      -64.0
2018/233-23:49:23      -66.2
2018/233-23:59:23      -64.4
2018/234-00:09:23      -63.2
2018/234-00:19:23      -62.9
2018/234-00:29:23      -61.5
2018/234-00:39:23      -61.4
2018/234-00:49:23      -71.2
2018/234-00:59:23      -78.3
2018/234-01:09:23      -76.9
2018/234-01:19:23      -73.8
2018/234-01:29:23      -74.6
2018/234-01:39:23      -76.7
2018/234-01:49:23      -77.7
2018/234-01:59:23      -82.1
2018/234-02:09:23     -100.2
2018/234-02:19:23     -150.7
2018/234-02:29:23     -212.8
2018/234-02:39:23     -259.0
2018/234-02:49:23     -294.5
2018/234-02:59:23     -322.6
2018/234-03:09:23     -342.2
2018/234-03:19:23     -347.3
2018/234-03:29:23     -336.3
2018/234-03:39:23     -316.2
2018/234-03:49:23     -304.3
2018/234-03:59:23     -299.3
2018/234-04:09:23     -285.1
2018/234-04:19:23     -250.8
2018/234-04:29:23     -210.2
2018/234-04:39:23     -180.7
2018/234-04:49:23     -160.5
2018/234-04:59:23     -142.2
2018/234-05:09:23     -124.4
2018/234-05:19:23     -109.9
2018/234-05:29:23     -109.5
2018/234-05:39:23     -125.4
2018/234-05:49:23     -141.4
2018/234-05:59:23     -154.1
2018/234-06:09:23     -167.3
2018/234-06:19:23     -179.9
2018/234-06:29:23     -196.1
2018/234-06:39:23     -212.2
2018/234-06:49:23     -218.2
2018/234-06:59:23     -210.4
2018/234-07:09:23     -192.9
2018/234-07:19:23     -172.9
2018/234-07:29:23     -153.0
2018/234-07:39:23     -133.0
2018/234-07:49:23     -114.0
2018/234-07:59:23      -97.6
2018/234-08:09:23      -84.2
2018/234-08:19:23      -77.9
2018/234-08:29:23      -74.3
2018/234-08:39:23      -71.8
2018/234-08:49:23      -68.5
2018/234-08:59:23      -64.9
2018/234-09:09:23      -60.8
2018/234-09:19:23      -57.7
2018/234-09:29:23      -55.1
2018/234-09:39:23      -52.4
2018/234-09:49:23      -50.1
2018/234-09:59:23      -48.6
2018/234-10:09:23      -47.0
2018/234-10:19:23      -45.5
2018/234-10:29:23      -44.3
2018/234-10:39:23      -43.3
2018/234-10:49:23      -42.1
2018/234-10:59:23      -41.0
2018/234-11:09:23      -39.9
2018/234-11:19:23      -39.2
2018/234-11:29:23      -38.8
2018/234-11:39:23      -38.1
2018/234-11:49:23      -36.9
2018/234-11:59:23      -35.5
2018/234-12:09:23      -34.3
2018/234-12:19:23      -34.2
2018/234-12:29:23      -34.0
2018/234-12:39:23      -40.4
2018/234-12:49:23      -59.3
2018/234-12:59:23      -81.1
2018/234-13:09:23      -94.9
2018/234-13:19:23      -96.3
2018/234-13:29:23      -97.5
2018/234-13:39:23      -98.7
2018/234-13:49:23      -93.2
2018/234-13:59:23      -87.1
2018/234-14:09:23      -86.6
2018/234-14:19:23      -90.1
2018/234-14:29:23      -88.5
2018/234-14:39:23      -90.0
2018/234-14:49:23      -96.2
2018/234-14:59:23     -103.6
2018/234-15:09:23     -117.3
2018/234-15:19:23     -132.7
2018/234-15:29:23     -143.2
2018/234-15:39:23     -148.1
2018/234-15:49:23     -147.6
2018/234-15:59:23     -144.2
2018/234-16:09:23     -141.0
2018/234-16:19:23     -135.4
2018/234-16:29:23     -126.7
2018/234-16:39:23     -116.6
2018/234-16:49:23     -104.1
2018/234-16:59:23      -91.5
2018/234-17:09:23      -82.7
2018/234-17:19:23      -77.4
2018/234-17:29:23      -70.7
2018/234-17:39:23      -62.4
2018/234-17:49:23      -56.0
2018/234-17:59:23      -51.3
2018/234-18:09:23      -47.0
2018/234-18:19:23      -43.7
2018/234-18:29:23      -42.6
2018/234-18:39:23      -41.8
2018/234-18:49:23      -40.8
2018/234-18:59:23      -40.0
2018/234-19:09:23      -40.1
2018/234-19:19:23      -39.3
2018/234-19:29:23      -38.1
2018/234-19:39:23      -37.8
2018/234-19:49:23      -40.2
2018/234-19:59:23      -42.0
2018/234-20:09:23      -39.5
2018/234-20:19:23      -37.0
2018/234-20:29:23      -35.7
2018/234-20:39:23      -36.0
2018/234-20:49:23      -35.8
2018/234-20:59:23      -34.3
2018/234-21:09:23      -37.3
2018/234-21:19:23      -36.4
2018/234-21:29:23      -35.5
2018/234-21:39:23      -34.9
2018/234-21:49:23      -37.7
2018/234-21:59:23      -46.9
2018/234-22:09:23      -52.8
2018/234-22:19:23      -51.5
2018/234-22:29:23      -51.4
2018/234-22:39:23      -56.0
2018/234-22:49:23      -63.5
2018/234-22:59:23      -74.7
2018/234-23:09:23     -105.9
2018/234-23:19:23     -137.4
2018/234-23:29:23     -160.4
2018/234-23:39:23     -168.5
2018/234-23:49:23     -176.0
2018/234-23:59:23     -184.1
2018/235-00:09:23     -178.8
2018/235-00:19:23     -161.9
2018/235-00:29:23     -145.3
2018/235-00:39:23     -131.6
2018/235-00:49:23     -120.4
2018/235-00:59:23     -112.7
2018/235-01:09:23     -111.3
2018/235-01:19:23     -117.3
2018/235-01:29:23     -127.8
2018/235-01:39:23     -144.9
2018/235-01:49:23     -164.6
2018/235-01:59:23     -177.9
2018/235-02:09:23     -181.3
2018/235-02:19:23     -186.9
2018/235-02:29:23     -196.6
2018/235-02:39:23     -203.2
2018/235-02:49:23     -202.3
2018/235-02:59:23     -191.9
2018/235-03:09:23     -177.2
2018/235-03:19:23     -162.6
2018/235-03:29:23     -147.0
2018/235-03:39:23     -129.1
2018/235-03:49:23     -111.4
2018/235-03:59:23      -96.3
2018/235-04:09:23      -86.6
2018/235-04:19:23      -89.8
2018/235-04:29:23      -96.6
2018/235-04:39:23     -104.1
2018/235-04:49:23     -110.1
2018/235-04:59:23     -113.7
2018/235-05:09:23     -117.7
2018/235-05:19:23     -115.2
2018/235-05:29:23     -113.2
2018/235-05:39:23     -118.6
2018/235-05:49:23     -129.0
2018/235-05:59:23     -137.4
2018/235-06:09:23     -146.1
2018/235-06:19:23     -147.7
2018/235-06:29:23     -146.6
2018/235-06:39:23     -152.0
2018/235-06:49:23     -148.2
2018/235-06:59:23     -143.1
2018/235-07:09:23     -140.7
2018/235-07:19:23     -139.9
2018/235-07:29:23     -135.7
2018/235-07:39:23     -126.6
2018/235-07:49:23     -112.5
2018/235-07:59:23      -99.9
2018/235-08:09:23      -88.7
2018/235-08:19:23      -78.2
2018/235-08:29:23      -68.4
2018/235-08:39:23      -60.9
2018/235-08:49:23      -54.5
2018/235-08:59:23      -48.4
2018/235-09:09:23      -43.7
2018/235-09:19:23      -40.1
2018/235-09:29:23      -37.1
2018/235-09:39:23      -36.5
2018/235-09:49:23      -35.3
2018/235-09:59:23      -33.7
2018/235-10:09:23      -32.7
2018/235-10:19:23      -33.2
2018/235-10:29:23      -34.6
2018/235-10:39:23      -35.1
2018/235-10:49:23      -34.8
2018/235-10:59:23      -34.6
2018/235-11:09:23      -35.7
2018/235-11:19:23      -39.4
2018/235-11:29:23      -41.3
2018/235-11:39:23      -42.8
2018/235-11:49:23      -48.0
2018/235-11:59:23      -58.7
2018/235-12:09:23      -60.3
2018/235-12:19:23      -56.4
2018/235-12:29:23      -54.2
2018/235-12:39:23      -53.8
2018/235-12:49:23      -51.4
2018/235-12:59:23      -48.8
2018/235-13:09:23      -52.9
2018/235-13:19:23      -61.9
2018/235-13:29:23      -73.7
2018/235-13:39:23      -70.9
2018/235-13:49:23      -73.7
2018/235-13:59:23      -73.8
2018/235-14:09:23      -77.9
2018/235-14:19:23      -97.7
2018/235-14:29:23     -124.1
2018/235-14:39:23     -140.9
2018/235-14:49:23     -151.1
2018/235-14:59:23     -158.4
2018/235-15:09:23     -159.9
2018/235-15:19:23     -173.1
2018/235-15:29:23     -176.3
2018/235-15:39:23     -175.7
2018/235-15:49:23     -171.8
2018/235-15:59:23     -164.0
2018/235-16:09:23     -155.1
2018/235-16:19:23     -145.5
2018/235-16:29:23     -136.8
2018/235-16:39:23     -129.2
2018/235-16:49:23     -120.8
2018/235-16:59:23     -110.0
2018/235-17:09:23      -97.5
2018/235-17:19:23      -86.2
2018/235-17:29:23      -76.5
2018/235-17:39:23      -68.0
2018/235-17:49:23      -60.0
2018/235-17:59:23      -53.1
2018/235-18:09:23      -47.3
2018/235-18:19:23      -42.4
2018/235-18:29:23      -38.4
2018/235-18:39:23      -35.3
2018/235-18:49:23      -33.0
2018/235-18:59:23      -31.0
2018/235-19:09:23      -29.1
2018/235-19:19:23      -27.5
2018/235-19:29:23      -26.1
2018/235-19:39:23      -24.9
2018/235-19:49:23      -23.7
2018/235-19:59:23      -22.7
2018/235-20:09:23      -21.7
2018/235-20:19:23      -20.9
2018/235-20:29:23      -20.1
2018/235-20:39:23      -19.3
2018/235-20:49:23      -19.6
2018/235-20:59:23      -22.5
2018/235-21:09:23      -24.3
2018/235-21:19:23      -25.3
2018/235-21:29:23      -25.7
2018/235-21:39:23      -25.6
2018/235-21:49:23      -24.9
2018/235-21:59:23      -23.9
2018/235-22:09:23      -22.8
2018/235-22:19:23      -22.4
2018/235-22:29:23      -21.6
2018/235-22:39:23      -20.7
2018/235-22:49:23      -20.0
2018/235-22:59:23      -19.5
2018/235-23:09:23      -19.2
2018/235-23:19:23      -18.5
2018/235-23:29:23      -17.3
2018/235-23:39:23      -15.9
2018/235-23:49:23      -14.2
2018/235-23:59:23      -13.6
2018/236-00:09:23      -13.0
2018/236-00:19:23      -12.5
2018/236-00:29:23      -12.0
2018/236-00:39:23      -11.6
2018/236-00:49:23      -11.2
2018/236-00:59:23      -10.8
2018/236-01:09:23      -10.5
2018/236-01:19:23      -10.2
2018/236-01:29:23      -10.5
2018/236-01:39:23      -12.1
2018/236-01:49:23      -14.3
2018/236-01:59:23      -15.1
2018/236-02:09:23      -14.8
2018/236-02:19:23      -14.7
2018/236-02:29:23      -14.7
2018/236-02:39:23      -14.5
2018/236-02:49:23      -14.4
2018/236-02:59:23      -14.6
2018/236-03:09:23      -15.5
2018/236-03:19:23      -18.5
2018/236-03:29:23      -21.8
2018/236-03:39:23      -24.7
2018/236-03:49:23      -29.2
2018/236-03:59:23      -34.9
2018/236-04:09:23      -39.1
2018/236-04:19:23      -41.3
2018/236-04:29:23      -43.7
2018/236-04:39:23      -47.0
2018/236-04:49:23      -48.4
2018/236-04:59:23      -49.1
2018/236-05:09:23      -51.6
2018/236-05:19:23      -56.5
2018/236-05:29:23      -64.0
2018/236-05:39:23      -74.1
2018/236-05:49:23      -83.6
2018/236-05:59:23      -83.4
2018/236-06:09:23      -77.4
2018/236-06:19:23      -73.0
2018/236-06:29:23      -68.9
2018/236-06:39:23      -62.8
2018/236-06:49:23      -55.8
2018/236-06:59:23      -49.2
2018/236-07:09:23      -43.2
2018/236-07:19:23      -38.9
2018/236-07:29:23      -39.8
2018/236-07:39:23      -44.4
2018/236-07:49:23      -48.7
2018/236-07:59:23      -51.2
2018/236-08:09:23      -54.0
2018/236-08:19:23      -59.2
2018/236-08:29:23      -65.3
2018/236-08:39:23      -69.2
2018/236-08:49:23      -69.3
2018/236-08:59:23      -67.7
2018/236-09:09:23      -64.6
2018/236-09:19:23      -60.8
2018/236-09:29:23      -57.5
2018/236-09:39:23      -60.7
2018/236-09:49:23      -64.9
2018/236-09:59:23      -68.5
2018/236-10:09:23      -70.1
2018/236-10:19:23      -69.3
2018/236-10:29:23      -67.1
2018/236-10:39:23      -65.3
2018/236-10:49:23      -61.1
2018/236-10:59:23      -55.5
2018/236-11:09:23      -50.3
2018/236-11:19:23      -45.6
2018/236-11:29:23      -41.1
2018/236-11:39:23      -37.1
2018/236-11:49:23      -33.7
2018/236-11:59:23      -30.9
2018/236-12:09:23      -28.6
2018/236-12:19:23      -26.7
2018/236-12:29:23      -26.1
2018/236-12:39:23      -56.0
2018/236-12:49:23     -100.0
2018/236-12:59:23     -146.5
2018/236-13:09:23     -194.9
2018/236-13:19:23     -242.1
2018/236-13:29:23     -279.6
2018/236-13:39:23     -305.9
2018/236-13:49:23     -322.7
2018/236-13:59:23     -326.7
2018/236-14:09:23     -317.8
2018/236-14:19:23     -312.2
2018/236-14:29:23     -307.3
2018/236-14:39:23     -293.3
2018/236-14:49:23     -275.6
2018/236-14:59:23     -263.6
2018/236-15:09:23     -250.1
2018/236-15:19:23     -228.1
2018/236-15:29:23     -206.5
2018/236-15:39:23     -194.8
2018/236-15:49:23     -180.1
2018/236-15:59:23     -159.8
2018/236-16:09:23     -141.8
2018/236-16:19:23     -130.4
2018/236-16:29:23     -118.2
2018/236-16:39:23     -104.5
2018/236-16:49:23      -94.1
2018/236-16:59:23      -87.1
2018/236-17:09:23      -78.2
2018/236-17:19:23      -70.0
2018/236-17:29:23      -64.3
2018/236-17:39:23      -58.2
2018/236-17:49:23      -52.6
2018/236-17:59:23      -47.9
2018/236-18:09:23      -44.1
2018/236-18:19:23      -40.9
2018/236-18:29:23      -38.6
2018/236-18:39:23      -37.3
2018/236-18:49:23      -35.9
2018/236-18:59:23      -34.2
2018/236-19:09:23      -32.7
2018/236-19:19:23      -33.8
2018/236-19:29:23      -35.7
2018/236-19:39:23      -36.7
2018/236-19:49:23      -38.1
2018/236-19:59:23      -38.5
2018/236-20:09:23      -37.9
2018/236-20:19:23      -36.7
2018/236-20:29:23      -35.2
2018/236-20:39:23      -33.5
2018/236-20:49:23      -31.8
2018/236-20:59:23      -30.2
2018/236-21:09:23      -28.7
2018/236-21:19:23      -27.3
2018/236-21:29:23      -26.1
2018/236-21:39:23      -25.0
2018/236-21:49:23      -24.1
2018/236-21:59:23      -23.0
2018/236-22:09:23      -21.9
2018/236-22:19:23      -20.7
2018/236-22:29:23      -19.7
2018/236-22:39:23      -18.7
2018/236-22:49:23      -17.7
2018/236-22:59:23      -16.8
2018/236-23:09:23      -16.0
2018/236-23:19:23      -15.2
2018/236-23:29:23      -14.5
2018/236-23:39:23      -13.8
2018/236-23:49:23      -13.2
2018/236-23:59:23      -12.7
2018/237-00:09:23      -12.2
2018/237-00:19:23      -12.3
2018/237-00:29:23      -12.1
2018/237-00:39:23      -11.8
2018/237-00:49:23      -11.4
2018/237-00:59:23      -11.1
2018/237-01:09:23      -10.8
2018/237-01:19:23      -10.5
2018/237-01:29:23      -10.4
2018/237-01:39:23      -10.4
2018/237-01:49:23      -10.4
2018/237-01:59:23      -10.4
2018/237-02:09:23      -10.5
2018/237-02:19:23      -10.8
2018/237-02:29:23      -11.2
2018/237-02:39:23      -11.2
2018/237-02:49:23      -10.9
2018/237-02:59:23      -10.8
2018/237-03:09:23      -12.5
2018/237-03:19:23      -15.0
2018/237-03:29:23      -17.7
2018/237-03:39:23      -18.8
2018/237-03:49:23      -18.4
2018/237-03:59:23      -19.5
2018/237-04:09:23      -18.0
2018/237-04:19:23      -17.4
2018/237-04:29:23      -16.6
2018/237-04:39:23      -15.8
2018/237-04:49:23      -15.0
2018/237-04:59:23      -14.3
2018/237-05:09:23      -15.6
2018/237-05:19:23      -16.3
2018/237-05:29:23      -16.1
2018/237-05:39:23      -15.6
2018/237-05:49:23      -14.7
2018/237-05:59:23      -13.1
2018/237-06:09:23      -11.5
2018/237-06:19:23      -11.3
2018/237-06:29:23      -11.1
