      Time          Predicted AL
2018/164-03:19:23     -233.2
2018/164-03:29:23     -246.6
2018/164-03:39:23     -256.4
2018/164-03:49:23     -230.5
2018/164-03:59:23     -220.6
2018/164-04:09:23     -251.3
2018/164-04:19:23     -284.5
2018/164-04:29:23     -310.3
2018/164-04:39:23     -331.5
2018/164-04:49:23     -351.3
2018/164-04:59:23     -363.6
2018/164-05:09:23     -364.4
2018/164-05:19:23     -355.8
2018/164-05:29:23     -342.9
2018/164-05:39:23     -327.5
2018/164-05:49:23     -311.0
2018/164-05:59:23     -287.6
2018/164-06:09:23     -261.5
2018/164-06:19:23     -236.2
2018/164-06:29:23     -213.3
2018/164-06:39:23     -193.5
2018/164-06:49:23     -178.0
2018/164-06:59:23     -161.3
2018/164-07:09:23     -141.5
2018/164-07:19:23     -124.9
2018/164-07:29:23     -111.4
2018/164-07:39:23      -99.7
2018/164-07:49:23      -89.2
2018/164-07:59:23      -80.0
2018/164-08:09:23      -72.0
2018/164-08:19:23      -65.6
2018/164-08:29:23      -60.8
2018/164-08:39:23      -57.2
2018/164-08:49:23      -55.1
2018/164-08:59:23      -55.5
2018/164-09:09:23      -55.8
2018/164-09:19:23      -56.1
2018/164-09:29:23      -55.4
2018/164-09:39:23      -54.9
2018/164-09:49:23      -54.2
2018/164-09:59:23      -53.1
2018/164-10:09:23      -51.3
2018/164-10:19:23      -49.5
2018/164-10:29:23      -47.9
2018/164-10:39:23      -46.9
2018/164-10:49:23      -46.8
2018/164-10:59:23      -46.9
2018/164-11:09:23      -46.5
2018/164-11:19:23      -39.1
2018/164-11:29:23      -27.6
2018/164-11:39:23      -27.2
2018/164-11:49:23      -27.0
2018/164-11:59:23      -26.8
2018/164-12:09:23      -26.6
2018/164-12:19:23      -26.6
2018/164-12:29:23      -26.6
2018/164-12:39:23      -26.6
2018/164-12:49:23      -26.7
2018/164-12:59:23      -26.8
2018/164-13:09:23      -26.9
2018/164-13:19:23      -27.1
2018/164-13:29:23      -27.3
2018/164-13:39:23      -27.5
2018/164-13:49:23      -27.7
2018/164-13:59:23      -28.0
2018/164-14:09:23      -28.2
2018/164-14:19:23      -28.5
2018/164-14:29:23      -28.7
2018/164-14:39:23      -29.0
2018/164-14:49:23      -29.2
2018/164-14:59:23      -29.5
2018/164-15:09:23      -29.7
2018/164-15:19:23      -30.0
2018/164-15:29:23      -30.3
2018/164-15:39:23      -30.6
2018/164-15:49:23      -30.9
2018/164-15:59:23      -31.1
2018/164-16:09:23      -31.2
2018/164-16:19:23      -31.3
2018/164-16:29:23      -31.4
2018/164-16:39:23      -31.4
2018/164-16:49:23      -31.4
2018/164-16:59:23      -31.4
2018/164-17:09:23      -31.3
2018/164-17:19:23      -31.3
2018/164-17:29:23      -31.4
2018/164-17:39:23      -31.7
2018/164-17:49:23      -31.8
2018/164-17:59:23      -31.7
2018/164-18:09:23      -31.5
2018/164-18:19:23      -32.8
2018/164-18:29:23      -43.0
2018/164-18:39:23      -56.7
2018/164-18:49:23      -71.7
2018/164-18:59:23      -90.4
2018/164-19:09:23     -110.0
2018/164-19:19:23     -130.5
2018/164-19:29:23     -150.0
2018/164-19:39:23     -161.2
2018/164-19:49:23     -168.5
2018/164-19:59:23     -177.4
2018/164-20:09:23     -181.0
2018/164-20:19:23     -173.9
2018/164-20:29:23     -160.1
2018/164-20:39:23     -145.4
2018/164-20:49:23     -130.6
2018/164-20:59:23     -115.7
2018/164-21:09:23     -101.6
2018/164-21:19:23      -89.8
2018/164-21:29:23      -81.3
2018/164-21:39:23      -76.6
2018/164-21:49:23      -75.3
2018/164-21:59:23      -77.0
2018/164-22:09:23      -82.2
2018/164-22:19:23      -90.1
2018/164-22:29:23      -99.2
2018/164-22:39:23     -109.3
2018/164-22:49:23     -118.3
2018/164-22:59:23     -121.0
2018/164-23:09:23     -119.3
2018/164-23:19:23     -117.5
2018/164-23:29:23     -115.0
2018/164-23:39:23     -110.1
2018/164-23:49:23     -104.7
2018/164-23:59:23     -101.2
2018/165-00:09:23      -98.6
2018/165-00:19:23      -94.2
2018/165-00:29:23      -89.9
2018/165-00:39:23      -89.0
2018/165-00:49:23      -87.8
2018/165-00:59:23      -84.8
2018/165-01:09:23      -85.4
2018/165-01:19:23      -92.3
2018/165-01:29:23     -102.1
2018/165-01:39:23     -111.9
2018/165-01:49:23     -120.7
2018/165-01:59:23     -130.1
2018/165-02:09:23     -140.1
2018/165-02:19:23     -148.8
2018/165-02:29:23     -155.3
2018/165-02:39:23     -159.5
2018/165-02:49:23     -162.0
2018/165-02:59:23     -163.1
2018/165-03:09:23     -162.4
2018/165-03:19:23     -160.8
2018/165-03:29:23     -158.9
2018/165-03:39:23     -154.4
2018/165-03:49:23     -147.4
2018/165-03:59:23     -139.2
2018/165-04:09:23     -129.4
2018/165-04:19:23     -118.4
2018/165-04:29:23     -106.7
2018/165-04:39:23      -94.7
2018/165-04:49:23      -82.5
2018/165-04:59:23      -70.7
2018/165-05:09:23      -60.0
2018/165-05:19:23      -50.7
2018/165-05:29:23      -43.1
2018/165-05:39:23      -37.2
2018/165-05:49:23      -32.7
2018/165-05:59:23      -29.4
2018/165-06:09:23      -27.0
2018/165-06:19:23      -25.2
2018/165-06:29:23      -23.8
2018/165-06:39:23      -22.7
2018/165-06:49:23      -21.9
2018/165-06:59:23      -21.6
2018/165-07:09:23      -27.3
2018/165-07:19:23      -41.1
2018/165-07:29:23      -54.1
2018/165-07:39:23      -66.9
2018/165-07:49:23      -70.7
2018/165-07:59:23      -74.6
2018/165-08:09:23      -75.7
2018/165-08:19:23      -74.9
2018/165-08:29:23      -70.7
2018/165-08:39:23      -65.0
2018/165-08:49:23      -58.3
2018/165-08:59:23      -51.4
2018/165-09:09:23      -45.0
2018/165-09:19:23      -39.6
2018/165-09:29:23      -35.5
2018/165-09:39:23      -34.3
2018/165-09:49:23      -34.9
2018/165-09:59:23      -34.7
2018/165-10:09:23      -33.2
2018/165-10:19:23      -32.3
2018/165-10:29:23      -32.1
2018/165-10:39:23      -31.5
2018/165-10:49:23      -30.8
2018/165-10:59:23      -31.3
2018/165-11:09:23      -35.5
2018/165-11:19:23      -39.6
2018/165-11:29:23      -45.1
2018/165-11:39:23      -52.7
2018/165-11:49:23      -60.5
2018/165-11:59:23      -66.8
2018/165-12:09:23      -72.0
2018/165-12:19:23      -74.5
2018/165-12:29:23      -74.7
2018/165-12:39:23      -74.0
2018/165-12:49:23      -72.2
2018/165-12:59:23      -68.6
2018/165-13:09:23      -64.1
2018/165-13:19:23      -59.3
2018/165-13:29:23      -54.6
2018/165-13:39:23      -51.2
2018/165-13:49:23      -49.2
2018/165-13:59:23      -46.6
2018/165-14:09:23      -44.5
2018/165-14:19:23      -43.3
2018/165-14:29:23      -42.7
2018/165-14:39:23      -42.1
2018/165-14:49:23      -41.4
2018/165-14:59:23      -40.6
2018/165-15:09:23      -39.9
2018/165-15:19:23      -39.5
2018/165-15:29:23      -40.5
2018/165-15:39:23      -42.7
2018/165-15:49:23      -42.6
2018/165-15:59:23      -42.7
2018/165-16:09:23      -43.3
2018/165-16:19:23      -43.9
2018/165-16:29:23      -43.7
2018/165-16:39:23      -43.2
2018/165-16:49:23      -44.0
2018/165-16:59:23      -50.3
2018/165-17:09:23      -57.7
2018/165-17:19:23      -65.0
2018/165-17:29:23      -71.0
2018/165-17:39:23      -78.6
2018/165-17:49:23      -84.6
2018/165-17:59:23      -86.6
2018/165-18:09:23      -86.1
2018/165-18:19:23      -84.1
2018/165-18:29:23      -80.1
2018/165-18:39:23      -75.1
2018/165-18:49:23      -70.8
2018/165-18:59:23      -67.3
2018/165-19:09:23      -63.6
2018/165-19:19:23      -60.7
2018/165-19:29:23      -59.7
2018/165-19:39:23      -60.0
2018/165-19:49:23      -60.3
2018/165-19:59:23      -60.4
2018/165-20:09:23      -60.8
2018/165-20:19:23      -60.1
2018/165-20:29:23      -58.9
2018/165-20:39:23      -57.3
2018/165-20:49:23      -55.2
2018/165-20:59:23      -52.9
2018/165-21:09:23      -50.7
2018/165-21:19:23      -48.7
2018/165-21:29:23      -46.9
2018/165-21:39:23      -45.2
2018/165-21:49:23      -43.1
2018/165-21:59:23      -41.2
2018/165-22:09:23      -41.0
2018/165-22:19:23      -42.5
2018/165-22:29:23      -43.1
2018/165-22:39:23      -42.5
2018/165-22:49:23      -43.3
2018/165-22:59:23      -44.6
2018/165-23:09:23      -44.9
2018/165-23:19:23      -44.6
2018/165-23:29:23      -44.1
2018/165-23:39:23      -44.3
2018/165-23:49:23      -45.2
2018/165-23:59:23      -43.7
2018/166-00:09:23      -41.1
2018/166-00:19:23      -38.8
2018/166-00:29:23      -36.9
2018/166-00:39:23      -34.5
2018/166-00:49:23      -31.9
2018/166-00:59:23      -30.4
2018/166-01:09:23      -30.6
2018/166-01:19:23      -31.9
2018/166-01:29:23      -32.6
2018/166-01:39:23      -32.0
2018/166-01:49:23      -31.6
2018/166-01:59:23      -32.0
2018/166-02:09:23      -32.1
2018/166-02:19:23      -31.3
2018/166-02:29:23      -30.8
2018/166-02:39:23      -32.4
2018/166-02:49:23      -34.0
2018/166-02:59:23      -34.5
2018/166-03:09:23      -34.9
2018/166-03:19:23      -37.8
2018/166-03:29:23      -44.3
2018/166-03:39:23      -48.6
2018/166-03:49:23      -49.9
2018/166-03:59:23      -49.6
2018/166-04:09:23      -51.0
2018/166-04:19:23      -51.5
2018/166-04:29:23      -49.5
2018/166-04:39:23      -46.2
2018/166-04:49:23      -42.8
2018/166-04:59:23      -39.4
2018/166-05:09:23      -36.2
2018/166-05:19:23      -33.6
2018/166-05:29:23      -30.4
2018/166-05:39:23      -28.5
2018/166-05:49:23      -27.2
2018/166-05:59:23      -25.7
2018/166-06:09:23      -24.3
2018/166-06:19:23      -23.3
2018/166-06:29:23      -22.5
2018/166-06:39:23      -21.7
2018/166-06:49:23      -20.9
2018/166-06:59:23      -20.1
2018/166-07:09:23      -19.5
2018/166-07:19:23      -19.1
2018/166-07:29:23      -18.7
2018/166-07:39:23      -18.6
2018/166-07:49:23      -18.4
2018/166-07:59:23      -18.4
2018/166-08:09:23      -18.3
2018/166-08:19:23      -18.4
2018/166-08:29:23      -18.4
2018/166-08:39:23      -18.7
2018/166-08:49:23      -20.4
2018/166-08:59:23      -25.3
2018/166-09:09:23      -29.8
2018/166-09:19:23      -33.2
2018/166-09:29:23      -36.1
2018/166-09:39:23      -40.8
2018/166-09:49:23      -44.6
2018/166-09:59:23      -44.6
2018/166-10:09:23      -44.0
2018/166-10:19:23      -43.3
2018/166-10:29:23      -42.0
2018/166-10:39:23      -40.0
2018/166-10:49:23      -37.6
2018/166-10:59:23      -35.2
2018/166-11:09:23      -33.1
2018/166-11:19:23      -31.3
2018/166-11:29:23      -29.8
2018/166-11:39:23      -28.7
2018/166-11:49:23      -27.9
2018/166-11:59:23      -27.4
2018/166-12:09:23      -27.1
2018/166-12:19:23      -26.9
2018/166-12:29:23      -26.8
2018/166-12:39:23      -26.8
2018/166-12:49:23      -26.9
2018/166-12:59:23      -27.3
2018/166-13:09:23      -28.4
2018/166-13:19:23      -30.0
2018/166-13:29:23      -32.4
2018/166-13:39:23      -37.9
2018/166-13:49:23      -41.6
2018/166-13:59:23      -43.3
2018/166-14:09:23      -45.3
2018/166-14:19:23      -47.9
2018/166-14:29:23      -50.0
2018/166-14:39:23      -51.1
2018/166-14:49:23      -52.4
2018/166-14:59:23      -54.7
2018/166-15:09:23      -62.1
2018/166-15:19:23      -72.9
2018/166-15:29:23      -82.4
2018/166-15:39:23      -90.9
2018/166-15:49:23      -99.5
2018/166-15:59:23     -108.1
2018/166-16:09:23     -114.5
2018/166-16:19:23     -118.7
2018/166-16:29:23     -121.8
2018/166-16:39:23     -122.7
2018/166-16:49:23     -120.1
2018/166-16:59:23     -114.6
2018/166-17:09:23     -108.2
2018/166-17:19:23     -102.3
2018/166-17:29:23      -96.7
2018/166-17:39:23      -91.3
2018/166-17:49:23      -86.8
2018/166-17:59:23      -83.2
2018/166-18:09:23      -80.5
2018/166-18:19:23      -78.1
2018/166-18:29:23      -77.0
2018/166-18:39:23      -79.1
2018/166-18:49:23      -82.4
2018/166-18:59:23      -83.3
2018/166-19:09:23      -83.7
2018/166-19:19:23      -84.9
2018/166-19:29:23      -85.4
2018/166-19:39:23      -83.7
2018/166-19:49:23      -80.8
2018/166-19:59:23      -78.3
2018/166-20:09:23      -76.7
2018/166-20:19:23      -74.4
2018/166-20:29:23      -71.1
2018/166-20:39:23      -67.3
2018/166-20:49:23      -63.8
2018/166-20:59:23      -60.6
2018/166-21:09:23      -57.3
2018/166-21:19:23      -53.7
2018/166-21:29:23      -50.3
2018/166-21:39:23      -47.2
2018/166-21:49:23      -44.3
2018/166-21:59:23      -42.8
2018/166-22:09:23      -41.5
2018/166-22:19:23      -39.9
2018/166-22:29:23      -39.1
2018/166-22:39:23      -38.8
2018/166-22:49:23      -38.2
2018/166-22:59:23      -37.7
2018/166-23:09:23      -37.6
2018/166-23:19:23      -36.8
2018/166-23:29:23      -35.6
2018/166-23:39:23      -34.6
2018/166-23:49:23      -33.4
2018/166-23:59:23      -31.7
2018/167-00:09:23      -30.0
2018/167-00:19:23      -28.2
2018/167-00:29:23      -26.4
2018/167-00:39:23      -24.5
2018/167-00:49:23      -22.7
2018/167-00:59:23      -21.1
2018/167-01:09:23      -19.7
2018/167-01:19:23      -18.4
2018/167-01:29:23      -17.4
2018/167-01:39:23      -16.5
2018/167-01:49:23      -15.8
2018/167-01:59:23      -15.2
2018/167-02:09:23      -14.8
2018/167-02:19:23      -14.4
2018/167-02:29:23      -14.1
2018/167-02:39:23      -13.8
2018/167-02:49:23      -13.6
2018/167-02:59:23      -14.1
2018/167-03:09:23      -16.5
2018/167-03:19:23      -19.5
2018/167-03:29:23      -22.7
2018/167-03:39:23      -26.8
2018/167-03:49:23      -31.7
2018/167-03:59:23      -35.9
2018/167-04:09:23      -39.5
2018/167-04:19:23      -42.3
2018/167-04:29:23      -43.8
2018/167-04:39:23      -43.8
2018/167-04:49:23      -42.4
2018/167-04:59:23      -40.0
2018/167-05:09:23      -36.8
2018/167-05:19:23      -33.4
2018/167-05:29:23      -29.9
2018/167-05:39:23      -26.7
2018/167-05:49:23      -24.3
2018/167-05:59:23      -25.4
2018/167-06:09:23      -28.3
2018/167-06:19:23      -30.3
2018/167-06:29:23      -32.1
2018/167-06:39:23      -34.2
2018/167-06:49:23      -36.0
2018/167-06:59:23      -36.5
2018/167-07:09:23      -35.9
2018/167-07:19:23      -34.6
2018/167-07:29:23      -32.6
2018/167-07:39:23      -30.3
2018/167-07:49:23      -27.9
2018/167-07:59:23      -25.9
2018/167-08:09:23      -24.3
2018/167-08:19:23      -23.2
2018/167-08:29:23      -22.4
2018/167-08:39:23      -21.9
2018/167-08:49:23      -21.5
2018/167-08:59:23      -21.2
2018/167-09:09:23      -21.1
2018/167-09:19:23      -21.0
2018/167-09:29:23      -20.9
2018/167-09:39:23      -20.9
2018/167-09:49:23      -21.0
2018/167-09:59:23      -21.0
2018/167-10:09:23      -21.1
2018/167-10:19:23      -21.2
2018/167-10:29:23      -21.3
2018/167-10:39:23      -21.4
2018/167-10:49:23      -21.5
2018/167-10:59:23      -21.7
2018/167-11:09:23      -21.9
2018/167-11:19:23      -22.1
2018/167-11:29:23      -22.3
2018/167-11:39:23      -22.5
2018/167-11:49:23      -22.7
2018/167-11:59:23      -23.0
2018/167-12:09:23      -23.3
2018/167-12:19:23      -23.5
2018/167-12:29:23      -23.8
2018/167-12:39:23      -24.1
2018/167-12:49:23      -24.4
2018/167-12:59:23      -24.8
2018/167-13:09:23      -25.1
2018/167-13:19:23      -34.2
2018/167-13:29:23      -45.1
2018/167-13:39:23      -47.1
2018/167-13:49:23      -44.5
2018/167-13:59:23      -41.1
2018/167-14:09:23      -37.6
2018/167-14:19:23      -34.4
2018/167-14:29:23      -30.9
2018/167-14:39:23      -30.9
2018/167-14:49:23      -31.7
2018/167-14:59:23      -32.4
2018/167-15:09:23      -33.4
2018/167-15:19:23      -35.1
2018/167-15:29:23      -37.9
2018/167-15:39:23      -41.5
2018/167-15:49:23      -44.4
2018/167-15:59:23      -46.7
2018/167-16:09:23      -49.0
2018/167-16:19:23      -50.7
2018/167-16:29:23      -51.4
2018/167-16:39:23      -51.0
2018/167-16:49:23      -49.4
2018/167-16:59:23      -47.1
2018/167-17:09:23      -44.3
2018/167-17:19:23      -41.5
2018/167-17:29:23      -39.1
2018/167-17:39:23      -37.3
2018/167-17:49:23      -36.2
2018/167-17:59:23      -36.2
2018/167-18:09:23      -37.6
2018/167-18:19:23      -39.4
2018/167-18:29:23      -41.5
2018/167-18:39:23      -45.0
2018/167-18:49:23      -50.4
2018/167-18:59:23      -55.5
2018/167-19:09:23      -60.2
2018/167-19:19:23      -65.4
2018/167-19:29:23      -70.4
2018/167-19:39:23      -74.7
2018/167-19:49:23      -77.8
2018/167-19:59:23      -80.0
2018/167-20:09:23      -81.8
2018/167-20:19:23      -84.2
2018/167-20:29:23      -85.2
2018/167-20:39:23      -85.2
2018/167-20:49:23      -83.7
2018/167-20:59:23      -81.4
2018/167-21:09:23      -78.0
2018/167-21:19:23      -76.1
2018/167-21:29:23      -70.5
2018/167-21:39:23      -66.4
2018/167-21:49:23      -63.0
2018/167-21:59:23      -62.4
2018/167-22:09:23      -70.1
2018/167-22:19:23      -82.8
2018/167-22:29:23      -94.3
2018/167-22:39:23     -108.8
2018/167-22:49:23     -125.6
2018/167-22:59:23     -139.3
2018/167-23:09:23     -172.5
2018/167-23:19:23     -226.4
2018/167-23:29:23     -265.0
2018/167-23:39:23     -301.4
2018/167-23:49:23     -336.9
2018/167-23:59:23     -364.1
2018/168-00:09:23     -384.5
2018/168-00:19:23     -402.1
2018/168-00:29:23     -406.6
2018/168-00:39:23     -392.4
2018/168-00:49:23     -365.2
2018/168-00:59:23     -336.8
2018/168-01:09:23     -306.3
2018/168-01:19:23     -268.8
2018/168-01:29:23     -224.6
2018/168-01:39:23     -183.8
2018/168-01:49:23     -140.8
2018/168-01:59:23     -117.9
2018/168-02:09:23     -104.3
2018/168-02:19:23      -96.7
2018/168-02:29:23      -91.8
2018/168-02:39:23      -86.7
2018/168-02:49:23      -80.2
2018/168-02:59:23      -76.7
2018/168-03:09:23      -77.1
2018/168-03:19:23      -81.1
2018/168-03:29:23      -82.9
2018/168-03:39:23      -82.8
2018/168-03:49:23      -84.7
2018/168-03:59:23      -87.5
2018/168-04:09:23      -94.4
2018/168-04:19:23     -100.7
2018/168-04:29:23     -103.0
2018/168-04:39:23     -103.7
2018/168-04:49:23     -104.9
2018/168-04:59:23     -104.4
2018/168-05:09:23     -102.4
2018/168-05:19:23      -97.9
2018/168-05:29:23      -91.3
2018/168-05:39:23      -82.5
2018/168-05:49:23      -73.9
2018/168-05:59:23      -66.7
2018/168-06:09:23      -61.2
2018/168-06:19:23      -56.4
2018/168-06:29:23      -53.0
2018/168-06:39:23      -50.4
2018/168-06:49:23      -48.1
2018/168-06:59:23      -46.4
2018/168-07:09:23      -45.8
2018/168-07:19:23      -45.7
2018/168-07:29:23      -45.5
2018/168-07:39:23      -45.4
2018/168-07:49:23      -44.8
2018/168-07:59:23      -43.8
2018/168-08:09:23      -42.5
2018/168-08:19:23      -41.3
2018/168-08:29:23      -40.7
2018/168-08:39:23      -41.3
2018/168-08:49:23      -41.5
2018/168-08:59:23      -39.8
2018/168-09:09:23      -38.3
2018/168-09:19:23      -37.3
2018/168-09:29:23      -36.3
2018/168-09:39:23      -34.9
2018/168-09:49:23      -33.4
2018/168-09:59:23      -32.1
2018/168-10:09:23      -30.8
2018/168-10:19:23      -29.6
2018/168-10:29:23      -28.6
2018/168-10:39:23      -28.2
2018/168-10:49:23      -27.8
2018/168-10:59:23      -27.5
2018/168-11:09:23      -27.5
2018/168-11:19:23      -27.9
2018/168-11:29:23      -28.7
2018/168-11:39:23      -29.7
2018/168-11:49:23      -30.2
2018/168-11:59:23      -30.4
2018/168-12:09:23      -30.6
2018/168-12:19:23      -30.8
2018/168-12:29:23      -31.0
2018/168-12:39:23      -31.0
2018/168-12:49:23      -30.9
2018/168-12:59:23      -30.7
2018/168-13:09:23      -30.3
2018/168-13:19:23      -30.1
2018/168-13:29:23      -30.4
2018/168-13:39:23      -31.8
2018/168-13:49:23      -35.8
2018/168-13:59:23      -39.1
2018/168-14:09:23      -40.4
2018/168-14:19:23      -43.3
2018/168-14:29:23      -49.6
2018/168-14:39:23      -55.1
2018/168-14:49:23      -60.4
2018/168-14:59:23      -63.3
2018/168-15:09:23      -65.5
2018/168-15:19:23      -66.8
2018/168-15:29:23      -67.5
2018/168-15:39:23      -67.4
2018/168-15:49:23      -68.0
2018/168-15:59:23      -71.8
2018/168-16:09:23      -78.3
2018/168-16:19:23      -87.4
2018/168-16:29:23     -100.3
2018/168-16:39:23     -117.2
2018/168-16:49:23     -135.4
2018/168-16:59:23     -152.2
2018/168-17:09:23     -167.4
2018/168-17:19:23     -179.1
2018/168-17:29:23     -185.3
2018/168-17:39:23     -186.7
2018/168-17:49:23     -186.0
2018/168-17:59:23     -182.6
2018/168-18:09:23     -176.5
2018/168-18:19:23     -170.5
2018/168-18:29:23     -165.8
2018/168-18:39:23     -162.1
2018/168-18:49:23     -161.8
2018/168-18:59:23     -164.5
2018/168-19:09:23     -160.4
2018/168-19:19:23     -151.0
2018/168-19:29:23     -143.5
2018/168-19:39:23     -137.5
2018/168-19:49:23     -131.3
2018/168-19:59:23     -127.4
2018/168-20:09:23     -133.9
2018/168-20:19:23     -142.7
2018/168-20:29:23     -144.8
2018/168-20:39:23     -140.8
2018/168-20:49:23     -135.9
2018/168-20:59:23     -130.4
2018/168-21:09:23     -123.2
2018/168-21:19:23     -117.5
2018/168-21:29:23     -121.3
2018/168-21:39:23     -124.7
2018/168-21:49:23     -122.8
2018/168-21:59:23     -117.7
2018/168-22:09:23     -111.2
2018/168-22:19:23     -103.7
2018/168-22:29:23      -96.4
2018/168-22:39:23      -89.0
2018/168-22:49:23      -80.8
2018/168-22:59:23      -72.1
2018/168-23:09:23      -63.5
2018/168-23:19:23      -55.3
2018/168-23:29:23      -47.9
2018/168-23:39:23      -41.7
2018/168-23:49:23      -36.5
2018/168-23:59:23      -32.4
2018/169-00:09:23      -30.4
2018/169-00:19:23      -43.0
2018/169-00:29:23      -66.2
2018/169-00:39:23      -92.6
2018/169-00:49:23     -151.6
2018/169-00:59:23     -242.8
2018/169-01:09:23     -319.5
2018/169-01:19:23     -375.7
2018/169-01:29:23     -428.5
2018/169-01:39:23     -487.1
2018/169-01:49:23     -532.1
2018/169-01:59:23     -554.2
2018/169-02:09:23     -560.4
2018/169-02:19:23     -556.3
2018/169-02:29:23     -531.5
2018/169-02:39:23     -485.4
2018/169-02:49:23     -434.1
2018/169-02:59:23     -385.2
2018/169-03:09:23     -335.1
2018/169-03:19:23     -282.7
2018/169-03:29:23     -233.2
2018/169-03:39:23     -191.6
2018/169-03:49:23     -156.2
2018/169-03:59:23     -125.8
2018/169-04:09:23     -102.2
2018/169-04:19:23      -85.0
2018/169-04:29:23      -72.2
2018/169-04:39:23      -61.7
2018/169-04:49:23      -52.6
2018/169-04:59:23      -45.5
2018/169-05:09:23      -40.3
2018/169-05:19:23      -36.3
2018/169-05:29:23      -33.1
2018/169-05:39:23      -30.5
2018/169-05:49:23      -38.4
2018/169-05:59:23      -40.6
2018/169-06:09:23      -55.8
2018/169-06:19:23      -68.0
2018/169-06:29:23      -67.4
2018/169-06:39:23      -69.3
2018/169-06:49:23      -87.4
2018/169-06:59:23      -94.9
2018/169-07:09:23      -96.3
2018/169-07:19:23     -131.9
2018/169-07:29:23     -164.5
2018/169-07:39:23     -226.8
2018/169-07:49:23     -271.0
2018/169-07:59:23     -287.8
2018/169-08:09:23     -313.8
2018/169-08:19:23     -320.0
2018/169-08:29:23     -293.2
2018/169-08:39:23     -255.1
2018/169-08:49:23     -224.8
2018/169-08:59:23     -198.4
2018/169-09:09:23     -174.0
2018/169-09:19:23     -152.0
2018/169-09:29:23     -136.5
2018/169-09:39:23     -122.8
2018/169-09:49:23     -108.1
2018/169-09:59:23      -97.2
2018/169-10:09:23      -96.2
2018/169-10:19:23     -105.6
2018/169-10:29:23     -103.3
2018/169-10:39:23      -97.9
2018/169-10:49:23      -93.5
2018/169-10:59:23      -94.1
2018/169-11:09:23      -96.9
2018/169-11:19:23     -114.6
2018/169-11:29:23     -136.2
2018/169-11:39:23     -149.0
2018/169-11:49:23     -154.6
2018/169-11:59:23     -162.8
2018/169-12:09:23     -180.0
2018/169-12:19:23     -182.5
2018/169-12:29:23     -180.7
2018/169-12:39:23     -173.5
2018/169-12:49:23     -162.1
2018/169-12:59:23     -149.7
2018/169-13:09:23     -135.7
2018/169-13:19:23     -118.4
2018/169-13:29:23     -103.2
2018/169-13:39:23      -93.3
2018/169-13:49:23      -84.7
2018/169-13:59:23      -76.5
2018/169-14:09:23      -70.9
2018/169-14:19:23      -70.0
2018/169-14:29:23      -66.1
2018/169-14:39:23      -62.4
2018/169-14:49:23      -65.4
2018/169-14:59:23      -64.8
2018/169-15:09:23      -60.8
2018/169-15:19:23      -59.2
2018/169-15:29:23      -59.2
2018/169-15:39:23      -56.9
2018/169-15:49:23      -55.4
2018/169-15:59:23      -59.7
2018/169-16:09:23      -63.8
2018/169-16:19:23      -64.0
2018/169-16:29:23      -68.3
2018/169-16:39:23      -80.7
2018/169-16:49:23      -82.8
2018/169-16:59:23      -78.4
2018/169-17:09:23      -75.7
2018/169-17:19:23      -81.0
2018/169-17:29:23      -86.9
2018/169-17:39:23      -83.2
2018/169-17:49:23      -77.3
2018/169-17:59:23      -76.8
2018/169-18:09:23      -88.2
2018/169-18:19:23     -103.3
2018/169-18:29:23     -119.5
2018/169-18:39:23     -133.8
2018/169-18:49:23     -143.4
2018/169-18:59:23     -143.7
2018/169-19:09:23     -140.5
2018/169-19:19:23     -134.2
2018/169-19:29:23     -125.8
2018/169-19:39:23     -114.2
2018/169-19:49:23     -101.8
2018/169-19:59:23      -89.0
2018/169-20:09:23      -77.3
2018/169-20:19:23      -67.2
2018/169-20:29:23      -58.7
2018/169-20:39:23      -52.2
2018/169-20:49:23      -48.0
2018/169-20:59:23      -76.0
2018/169-21:09:23      -92.0
2018/169-21:19:23     -100.5
2018/169-21:29:23     -111.1
2018/169-21:39:23     -116.8
2018/169-21:49:23     -116.6
2018/169-21:59:23     -110.8
2018/169-22:09:23     -105.4
2018/169-22:19:23      -98.1
2018/169-22:29:23      -90.6
2018/169-22:39:23      -83.2
2018/169-22:49:23      -77.4
2018/169-22:59:23      -78.5
2018/169-23:09:23      -88.6
2018/169-23:19:23      -89.5
2018/169-23:29:23      -89.0
2018/169-23:39:23     -118.6
2018/169-23:49:23     -162.0
2018/169-23:59:23     -194.6
2018/170-00:09:23     -195.5
2018/170-00:19:23     -187.3
2018/170-00:29:23     -198.4
2018/170-00:39:23     -197.0
2018/170-00:49:23     -185.0
2018/170-00:59:23     -171.6
2018/170-01:09:23     -161.5
2018/170-01:19:23     -148.6
2018/170-01:29:23     -136.1
2018/170-01:39:23     -125.4
2018/170-01:49:23     -116.2
2018/170-01:59:23     -106.9
2018/170-02:09:23      -98.5
2018/170-02:19:23      -91.9
2018/170-02:29:23      -87.3
2018/170-02:39:23      -85.2
2018/170-02:49:23      -84.3
2018/170-02:59:23      -83.2
2018/170-03:09:23      -81.0
2018/170-03:19:23      -79.2
2018/170-03:29:23      -77.1
2018/170-03:39:23      -74.0
2018/170-03:49:23      -70.5
2018/170-03:59:23      -68.8
2018/170-04:09:23      -72.4
2018/170-04:19:23      -74.8
2018/170-04:29:23      -73.2
2018/170-04:39:23      -70.4
2018/170-04:49:23      -69.3
